Plot Title: 21661325,,,,,,,
#,"Date Time, GMT+03:00","DO conc, mg/L (LGR S/N: 21661325, SEN S/N: 21661325)","Temp, °C (LGR S/N: 21661325, SEN S/N: 21661325)",,,Stopped (LGR S/N: 21661325),End Of File (LGR S/N: 21661325)
2420,8/2/2023 19:35,7.41,33.74,21661325,control,,
2421,8/2/2023 19:40,7.41,33.7,21661325,control,,
2422,8/2/2023 19:45,7.39,33.68,21661325,control,,
2423,8/2/2023 19:50,7.33,33.66,21661325,control,,
2424,8/2/2023 19:55,7.27,33.64,21661325,control,,
2425,8/2/2023 20:00,7.05,33.62,21661325,control,,
2426,8/2/2023 20:05,7.13,33.6,21661325,control,,
2427,8/2/2023 20:10,7.09,33.58,21661325,control,,
2428,8/2/2023 20:15,6.99,33.58,21661325,control,,
2429,8/2/2023 20:20,6.8,33.56,21661325,control,,
2430,8/2/2023 20:25,6.62,33.52,21661325,control,,
2431,8/2/2023 20:30,6.46,33.5,21661325,control,,
2432,8/2/2023 20:35,6.36,33.48,21661325,control,,
2433,8/2/2023 20:40,6.33,33.48,21661325,control,,
2434,8/2/2023 20:45,6.32,33.5,21661325,control,,
2435,8/2/2023 20:50,6.29,33.52,21661325,control,,
2436,8/2/2023 20:55,6.26,33.52,21661325,control,,
2437,8/2/2023 21:00,6.26,33.54,21661325,control,,
2438,8/2/2023 21:05,6.14,33.54,21661325,control,,
2439,8/2/2023 21:10,6.1,33.52,21661325,control,,
2440,8/2/2023 21:15,5.99,33.5,21661325,control,,
2441,8/2/2023 21:20,5.91,33.5,21661325,control,,
2442,8/2/2023 21:25,5.87,33.48,21661325,control,,
2443,8/2/2023 21:30,5.94,33.48,21661325,control,,
2444,8/2/2023 21:35,5.92,33.48,21661325,control,,
2445,8/2/2023 21:40,5.97,33.48,21661325,control,,
2446,8/2/2023 21:45,5.93,33.46,21661325,control,,
2447,8/2/2023 21:50,5.96,33.48,21661325,control,,
2448,8/2/2023 21:55,5.93,33.48,21661325,control,,
2449,8/2/2023 22:00,5.88,33.48,21661325,control,,
2450,8/2/2023 22:05,5.9,33.46,21661325,control,,
2451,8/2/2023 22:10,5.83,33.46,21661325,control,,
2452,8/2/2023 22:15,5.82,33.44,21661325,control,,
2453,8/2/2023 22:20,5.92,33.44,21661325,control,,
2454,8/2/2023 22:25,5.84,33.44,21661325,control,,
2455,8/2/2023 22:30,5.84,33.44,21661325,control,,
2456,8/2/2023 22:35,5.78,33.44,21661325,control,,
2457,8/2/2023 22:40,5.71,33.44,21661325,control,,
2458,8/2/2023 22:45,5.71,33.42,21661325,control,,
2459,8/2/2023 22:50,5.62,33.42,21661325,control,,
2460,8/2/2023 22:55,5.56,33.42,21661325,control,,
2461,8/2/2023 23:00,5.52,33.42,21661325,control,,
2462,8/2/2023 23:05,5.55,33.42,21661325,control,,
2463,8/2/2023 23:10,5.48,33.42,21661325,control,,
2464,8/2/2023 23:15,5.43,33.42,21661325,control,,
2465,8/2/2023 23:20,5.68,33.44,21661325,control,,
2466,8/2/2023 23:25,5.92,33.46,21661325,control,,
2467,8/2/2023 23:30,6.01,33.48,21661325,control,,
2468,8/2/2023 23:35,6.25,33.48,21661325,control,,
2469,8/2/2023 23:40,5.81,33.42,21661325,control,,
2470,8/2/2023 23:45,5.83,33.32,21661325,control,,
2471,8/2/2023 23:50,5.93,33.26,21661325,control,,
2472,8/2/2023 23:55,6.03,33.2,21661325,control,,
2473,8/3/2023 0:00,5.83,33.16,21661325,control,,
2474,8/3/2023 0:05,5.75,33.1,21661325,control,,
2475,8/3/2023 0:10,5.74,33.04,21661325,control,,
2476,8/3/2023 0:15,5.74,33.02,21661325,control,,
2477,8/3/2023 0:20,5.79,33.02,21661325,control,,
2478,8/3/2023 0:25,5.71,33.02,21661325,control,,
2479,8/3/2023 0:30,5.23,32.98,21661325,control,,
2480,8/3/2023 0:35,4.69,32.88,21661325,control,,
2481,8/3/2023 0:40,4.87,32.82,21661325,control,,
2482,8/3/2023 0:45,4.77,32.76,21661325,control,,
2483,8/3/2023 0:50,4.47,32.68,21661325,control,,
2484,8/3/2023 0:55,4.46,32.62,21661325,control,,
2485,8/3/2023 1:00,4.59,32.62,21661325,control,,
2486,8/3/2023 1:05,4.73,32.62,21661325,control,,
2487,8/3/2023 1:10,5,32.66,21661325,control,,
2488,8/3/2023 1:15,5.44,32.68,21661325,control,,
2489,8/3/2023 1:20,5.44,32.68,21661325,control,,
2490,8/3/2023 1:25,5.04,32.64,21661325,control,,
2491,8/3/2023 1:30,4.59,32.6,21661325,control,,
2492,8/3/2023 1:35,4.61,32.56,21661325,control,,
2493,8/3/2023 1:40,4.68,32.5,21661325,control,,
2494,8/3/2023 1:45,4.44,32.44,21661325,control,,
2495,8/3/2023 1:50,4.16,32.4,21661325,control,,
2496,8/3/2023 1:55,4.26,32.38,21661325,control,,
2497,8/3/2023 2:00,4.52,32.36,21661325,control,,
2498,8/3/2023 2:05,4.62,32.32,21661325,control,,
2499,8/3/2023 2:10,4.45,32.26,21661325,control,,
2500,8/3/2023 2:15,4.25,32.24,21661325,control,,
2501,8/3/2023 2:20,4.17,32.2,21661325,control,,
2502,8/3/2023 2:25,4.27,32.18,21661325,control,,
2503,8/3/2023 2:30,4.08,32.14,21661325,control,,
2504,8/3/2023 2:35,3.96,32.1,21661325,control,,
2505,8/3/2023 2:40,3.94,32.04,21661325,control,,
2506,8/3/2023 2:45,3.55,32,21661325,control,,
2507,8/3/2023 2:50,3.64,31.96,21661325,control,,
2508,8/3/2023 2:55,3.7,31.9,21661325,control,,
2509,8/3/2023 3:00,3.78,31.88,21661325,control,,
2510,8/3/2023 3:05,3.48,31.84,21661325,control,,
2511,8/3/2023 3:10,3.27,31.78,21661325,control,,
2512,8/3/2023 3:15,3.47,31.74,21661325,control,,
2513,8/3/2023 3:20,3.31,31.7,21661325,control,,
2514,8/3/2023 3:25,3.07,31.66,21661325,control,,
2515,8/3/2023 3:30,3.14,31.64,21661325,control,,
2516,8/3/2023 3:35,2.89,31.6,21661325,control,,
2517,8/3/2023 3:40,2.84,31.56,21661325,control,,
2518,8/3/2023 3:45,2.78,31.52,21661325,control,,
2519,8/3/2023 3:50,2.73,31.48,21661325,control,,
2520,8/3/2023 3:55,2.66,31.44,21661325,control,,
2521,8/3/2023 4:00,2.75,31.42,21661325,control,,
2522,8/3/2023 4:05,2.8,31.4,21661325,control,,
2523,8/3/2023 4:10,2.7,31.38,21661325,control,,
2524,8/3/2023 4:15,2.6,31.34,21661325,control,,
2525,8/3/2023 4:20,2.61,31.32,21661325,control,,
2526,8/3/2023 4:25,2.63,31.3,21661325,control,,
2527,8/3/2023 4:30,2.55,31.28,21661325,control,,
2528,8/3/2023 4:35,2.5,31.26,21661325,control,,
2529,8/3/2023 4:40,2.42,31.26,21661325,control,,
2530,8/3/2023 4:45,2.41,31.24,21661325,control,,
2531,8/3/2023 4:50,2.3,31.24,21661325,control,,
2532,8/3/2023 4:55,2.2,31.24,21661325,control,,
2533,8/3/2023 5:00,2.08,31.26,21661325,control,,
2534,8/3/2023 5:05,2.11,31.26,21661325,control,,
2535,8/3/2023 5:10,2.03,31.28,21661325,control,,
2536,8/3/2023 5:15,1.97,31.28,21661325,control,,
2537,8/3/2023 5:20,1.85,31.28,21661325,control,,
2538,8/3/2023 5:25,1.95,31.32,21661325,control,,
2539,8/3/2023 5:30,2.02,31.34,21661325,control,,
2540,8/3/2023 5:35,1.98,31.38,21661325,control,,
2541,8/3/2023 5:40,2.06,31.42,21661325,control,,
2542,8/3/2023 5:45,2.54,31.56,21661325,control,,
2543,8/3/2023 5:50,2.9,31.74,21661325,control,,
2544,8/3/2023 5:55,3.51,32,21661325,control,,
2545,8/3/2023 6:00,3.49,32.14,21661325,control,,
2546,8/3/2023 6:05,3.17,32.14,21661325,control,,
2547,8/3/2023 6:10,2.61,32.02,21661325,control,,
2548,8/3/2023 6:15,2.54,31.92,21661325,control,,
2549,8/3/2023 6:20,2.6,31.86,21661325,control,,
2550,8/3/2023 6:25,2.63,31.86,21661325,control,,
2551,8/3/2023 6:30,2.7,31.86,21661325,control,,
2552,8/3/2023 6:35,2.64,31.86,21661325,control,,
2553,8/3/2023 6:40,2.63,31.88,21661325,control,,
2554,8/3/2023 6:45,2.56,31.86,21661325,control,,
2555,8/3/2023 6:50,2.77,31.9,21661325,control,,
2556,8/3/2023 6:55,2.46,32.02,21661325,control,,
2557,8/3/2023 7:00,2.34,32.06,21661325,control,,
2558,8/3/2023 7:05,2.49,32.16,21661325,control,,
2559,8/3/2023 7:10,2.69,32.3,21661325,control,,
2560,8/3/2023 7:15,2.87,32.24,21661325,control,,
2561,8/3/2023 7:20,2.39,32.08,21661325,control,,
2562,8/3/2023 7:25,2.56,32.04,21661325,control,,
2563,8/3/2023 7:30,2.36,32.02,21661325,control,,
2564,8/3/2023 7:35,2.54,32.02,21661325,control,,
2565,8/3/2023 7:40,2.62,32.04,21661325,control,,
2566,8/3/2023 7:45,2.8,32.06,21661325,control,,
2567,8/3/2023 7:50,3.04,32.1,21661325,control,,
2568,8/3/2023 7:55,3.5,32.14,21661325,control,,
2569,8/3/2023 8:00,3.55,32.18,21661325,control,,
2570,8/3/2023 8:05,3.71,32.24,21661325,control,,
2571,8/3/2023 8:10,3.82,32.3,21661325,control,,
2572,8/3/2023 8:15,3.9,32.36,21661325,control,,
2573,8/3/2023 8:20,4.01,32.44,21661325,control,,
2574,8/3/2023 8:25,4.08,32.48,21661325,control,,
2575,8/3/2023 8:30,4.29,32.6,21661325,control,,
2576,8/3/2023 8:35,4.42,32.64,21661325,control,,
2577,8/3/2023 8:40,4.58,32.68,21661325,control,,
2578,8/3/2023 8:45,4.66,32.74,21661325,control,,
2579,8/3/2023 8:50,4.8,32.78,21661325,control,,
2580,8/3/2023 8:55,4.98,32.84,21661325,control,,
2581,8/3/2023 9:00,5.04,32.88,21661325,control,,
2582,8/3/2023 9:05,5.09,32.92,21661325,control,,
2583,8/3/2023 9:10,5.19,32.96,21661325,control,,
2584,8/3/2023 9:15,5.17,32.96,21661325,control,,
2585,8/3/2023 9:20,5.21,33,21661325,control,,
2586,8/3/2023 9:25,5.4,33.04,21661325,control,,
2587,8/3/2023 9:30,5.41,33.1,21661325,control,,
2588,8/3/2023 9:35,5.56,33.18,21661325,control,,
2589,8/3/2023 9:40,5.67,33.24,21661325,control,,
2590,8/3/2023 9:45,5.74,33.3,21661325,control,,
2591,8/3/2023 9:50,5.69,33.34,21661325,control,,
2592,8/3/2023 9:55,5.62,33.34,21661325,control,,
2593,8/3/2023 10:00,5.69,33.36,21661325,control,,
2594,8/3/2023 10:05,5.89,33.46,21661325,control,,
2595,8/3/2023 10:10,5.94,33.52,21661325,control,,
2596,8/3/2023 10:15,5.99,33.62,21661325,control,,
2597,8/3/2023 10:20,6.09,33.68,21661325,control,,
2598,8/3/2023 10:25,6.02,33.7,21661325,control,,
2599,8/3/2023 10:30,5.82,33.68,21661325,control,,
2600,8/3/2023 10:35,5.81,33.66,21661325,control,,
2601,8/3/2023 10:40,5.82,33.68,21661325,control,,
2602,8/3/2023 10:45,5.87,33.68,21661325,control,,
2603,8/3/2023 10:50,5.93,33.72,21661325,control,,
2604,8/3/2023 10:55,5.97,33.76,21661325,control,,
2605,8/3/2023 11:00,5.99,33.8,21661325,control,,
2606,8/3/2023 11:05,6.11,33.86,21661325,control,,
2607,8/3/2023 11:10,6.22,33.96,21661325,control,,
2608,8/3/2023 11:15,6.39,34.08,21661325,control,,
2609,8/3/2023 11:20,6.91,34.24,21661325,control,,
2610,8/3/2023 11:25,6.72,34.4,21661325,control,,
2611,8/3/2023 11:30,6.98,34.58,21661325,control,,
2612,8/3/2023 11:35,7.37,34.7,21661325,control,,
2613,8/3/2023 11:40,8.42,34.9,21661325,control,,
2614,8/3/2023 11:45,9.02,35.08,21661325,control,,
2615,8/3/2023 11:50,8.93,35.18,21661325,control,,
2616,8/3/2023 11:55,8.78,35.2,21661325,control,,
2617,8/3/2023 12:00,8.68,35.26,21661325,control,,
2618,8/3/2023 12:05,8.56,35.34,21661325,control,,
2619,8/3/2023 12:10,8.48,35.4,21661325,control,,
2620,8/3/2023 12:15,8.52,35.44,21661325,control,,
2621,8/3/2023 12:20,8.73,35.56,21661325,control,,
2622,8/3/2023 12:25,8.84,35.66,21661325,control,,
2623,8/3/2023 12:30,8.8,35.76,21661325,control,,
2624,8/3/2023 12:35,8.68,35.74,21661325,control,,
2625,8/3/2023 12:40,8.88,35.8,21661325,control,,
2626,8/3/2023 12:45,9.12,35.9,21661325,control,,
2627,8/3/2023 12:50,9.08,35.96,21661325,control,,
2628,8/3/2023 12:55,8.98,36.02,21661325,control,,
2629,8/3/2023 13:00,8.99,36.06,21661325,control,,
2630,8/3/2023 13:05,9.1,36.1,21661325,control,,
2631,8/3/2023 13:10,9.3,36.2,21661325,control,,
2632,8/3/2023 13:15,9.39,36.28,21661325,control,,
2633,8/3/2023 13:20,9.58,36.34,21661325,control,,
2634,8/3/2023 13:25,9.49,36.4,21661325,control,,
2635,8/3/2023 13:30,9.54,36.44,21661325,control,,
2636,8/3/2023 13:35,9.68,36.48,21661325,control,,
2637,8/3/2023 13:40,9.85,36.56,21661325,control,,
2638,8/3/2023 13:45,10.09,36.64,21661325,control,,
2639,8/3/2023 13:50,10.19,36.72,21661325,control,,
2640,8/3/2023 13:55,10.33,36.76,21661325,control,,
2641,8/3/2023 14:00,10.68,36.84,21661325,control,,
2642,8/3/2023 14:05,10.67,36.92,21661325,control,,
2643,8/3/2023 14:10,10.93,36.98,21661325,control,,
2644,8/3/2023 14:15,10.87,37.02,21661325,control,,
2645,8/3/2023 14:20,10.9,37.04,21661325,control,,
2646,8/3/2023 14:25,10.73,36.98,21661325,control,,
2647,8/3/2023 14:30,10.45,36.92,21661325,control,,
2648,8/3/2023 14:35,10.62,36.88,21661325,control,,
2649,8/3/2023 14:40,10.49,36.82,21661325,control,,
2650,8/3/2023 14:45,10.37,36.8,21661325,control,,
2651,8/3/2023 14:50,10.36,36.82,21661325,control,,
2652,8/3/2023 14:55,10.41,36.8,21661325,control,,
2653,8/3/2023 15:00,10.43,36.8,21661325,control,,
2654,8/3/2023 15:05,10.25,36.78,21661325,control,,
2655,8/3/2023 15:10,10.23,36.78,21661325,control,,
2656,8/3/2023 15:15,10.22,36.8,21661325,control,,
2657,8/3/2023 15:20,10.15,36.82,21661325,control,,
2658,8/3/2023 15:25,10.09,36.76,21661325,control,,
2659,8/3/2023 15:30,10.08,36.74,21661325,control,,
2660,8/3/2023 15:35,10.05,36.66,21661325,control,,
2661,8/3/2023 15:40,10,36.6,21661325,control,,
2662,8/3/2023 15:45,9.96,36.54,21661325,control,,
2663,8/3/2023 15:50,10,36.48,21661325,control,,
2664,8/3/2023 15:55,10.01,36.44,21661325,control,,
2665,8/3/2023 16:00,9.93,36.34,21661325,control,,
2666,8/3/2023 16:05,9.94,36.28,21661325,control,,
2667,8/3/2023 16:10,9.95,36.22,21661325,control,,
2668,8/3/2023 16:15,9.88,36.16,21661325,control,,
2669,8/3/2023 16:20,9.86,36.12,21661325,control,,
2670,8/3/2023 16:25,9.79,36.02,21661325,control,,
2671,8/3/2023 16:30,9.71,35.92,21661325,control,,
2672,8/3/2023 16:35,9.69,35.88,21661325,control,,
2673,8/3/2023 16:40,9.78,35.84,21661325,control,,
2674,8/3/2023 16:45,9.79,35.82,21661325,control,,
2675,8/3/2023 16:50,9.78,35.8,21661325,control,,
2676,8/3/2023 16:55,9.75,35.76,21661325,control,,
2677,8/3/2023 17:00,9.7,35.68,21661325,control,,
2678,8/3/2023 17:05,9.62,35.6,21661325,control,,
2679,8/3/2023 17:10,9.49,35.5,21661325,control,,
2680,8/3/2023 17:15,9.47,35.38,21661325,control,,
2681,8/3/2023 17:20,9.39,35.28,21661325,control,,
2682,8/3/2023 17:25,9.4,35.2,21661325,control,,
2683,8/3/2023 17:30,9.38,35.16,21661325,control,,
2684,8/3/2023 17:35,9.4,35.12,21661325,control,,
2685,8/3/2023 17:40,9.39,35.1,21661325,control,,
2686,8/3/2023 17:45,9.39,35.04,21661325,control,,
2687,8/3/2023 17:50,9.35,34.94,21661325,control,,
2688,8/3/2023 17:55,9.23,34.84,21661325,control,,
2689,8/3/2023 18:00,9.16,34.74,21661325,control,,
2690,8/3/2023 18:05,9.01,34.64,21661325,control,,
2691,8/3/2023 18:10,8.9,34.5,21661325,control,,
2692,8/3/2023 18:15,8.78,34.4,21661325,control,,
2693,8/3/2023 18:20,8.78,34.3,21661325,control,,
2694,8/3/2023 18:25,8.69,34.22,21661325,control,,
2695,8/3/2023 18:30,8.65,34.14,21661325,control,,
2696,8/3/2023 18:35,8.56,34.1,21661325,control,,
2697,8/3/2023 18:40,8.49,34.04,21661325,control,,
2698,8/3/2023 18:45,8.41,33.98,21661325,control,,
2699,8/3/2023 18:50,8.33,33.9,21661325,control,,
2700,8/3/2023 18:55,8.23,33.86,21661325,control,,
2701,8/3/2023 19:00,8.15,33.82,21661325,control,,
2702,8/3/2023 19:05,8.09,33.76,21661325,control,,
2703,8/3/2023 19:10,7.98,33.74,21661325,control,,
2704,8/3/2023 19:15,7.9,33.68,21661325,control,,
2705,8/3/2023 19:20,7.81,33.64,21661325,control,,
2706,8/3/2023 19:25,7.7,33.62,21661325,control,,
2707,8/3/2023 19:30,7.54,33.58,21661325,control,,
2708,8/3/2023 19:35,7.49,33.52,21661325,control,,
2709,8/3/2023 19:40,7.45,33.48,21661325,control,,
2710,8/3/2023 19:45,7.35,33.46,21661325,control,,
2711,8/3/2023 19:50,7.3,33.4,21661325,control,,
2712,8/3/2023 19:55,7.19,33.4,21661325,control,,
2713,8/3/2023 20:00,7.18,33.38,21661325,control,,
2714,8/3/2023 20:05,7.08,33.38,21661325,control,,
2715,8/3/2023 20:10,7.05,33.36,21661325,control,,
2716,8/3/2023 20:15,6.97,33.34,21661325,control,,
2717,8/3/2023 20:20,6.85,33.34,21661325,control,,
2718,8/3/2023 20:25,6.74,33.32,21661325,control,,
2719,8/3/2023 20:30,6.64,33.3,21661325,control,,
2720,8/3/2023 20:35,6.55,33.3,21661325,control,,
2721,8/3/2023 20:40,6.49,33.28,21661325,control,,
2722,8/3/2023 20:45,6.4,33.28,21661325,control,,
2723,8/3/2023 20:50,6.31,33.28,21661325,control,,
2724,8/3/2023 20:55,6.33,33.26,21661325,control,,
2725,8/3/2023 21:00,6.25,33.26,21661325,control,,
2726,8/3/2023 21:05,6.16,33.24,21661325,control,,
2727,8/3/2023 21:10,6.22,33.22,21661325,control,,
2728,8/3/2023 21:15,6.18,33.22,21661325,control,,
2729,8/3/2023 21:20,6.17,33.2,21661325,control,,
2730,8/3/2023 21:25,6.13,33.2,21661325,control,,
2731,8/3/2023 21:30,6.07,33.18,21661325,control,,
2732,8/3/2023 21:35,6.04,33.16,21661325,control,,
2733,8/3/2023 21:40,6.04,33.14,21661325,control,,
2734,8/3/2023 21:45,5.97,33.14,21661325,control,,
2735,8/3/2023 21:50,6.02,33.12,21661325,control,,
2736,8/3/2023 21:55,6.01,33.1,21661325,control,,
2737,8/3/2023 22:00,6.12,33.08,21661325,control,,
2738,8/3/2023 22:05,6.1,33.06,21661325,control,,
2739,8/3/2023 22:10,6.17,33.06,21661325,control,,
2740,8/3/2023 22:15,6.07,33.04,21661325,control,,
2741,8/3/2023 22:20,5.99,33.04,21661325,control,,
2742,8/3/2023 22:25,6.08,33.04,21661325,control,,
2743,8/3/2023 22:30,5.97,33.02,21661325,control,,
2744,8/3/2023 22:35,5.92,33.02,21661325,control,,
2745,8/3/2023 22:40,5.87,32.98,21661325,control,,
2746,8/3/2023 22:45,5.77,32.96,21661325,control,,
2747,8/3/2023 22:50,5.77,32.96,21661325,control,,
2748,8/3/2023 22:55,5.75,32.96,21661325,control,,
2749,8/3/2023 23:00,5.82,32.96,21661325,control,,
2750,8/3/2023 23:05,5.87,33,21661325,control,,
2751,8/3/2023 23:10,5.94,33.04,21661325,control,,
2752,8/3/2023 23:15,5.89,33.08,21661325,control,,
2753,8/3/2023 23:20,6.17,33.12,21661325,control,,
2754,8/3/2023 23:25,6.22,33.22,21661325,control,,
2755,8/3/2023 23:30,6.19,33.28,21661325,control,,
2756,8/3/2023 23:35,6.2,33.32,21661325,control,,
2757,8/3/2023 23:40,6.13,33.34,21661325,control,,
2758,8/3/2023 23:45,6.12,33.34,21661325,control,,
2759,8/3/2023 23:50,6.03,33.34,21661325,control,,
2760,8/3/2023 23:55,6.04,33.32,21661325,control,,
2761,8/4/2023 0:00,5.91,33.3,21661325,control,,
2762,8/4/2023 0:05,5.98,33.28,21661325,control,,
2763,8/4/2023 0:10,5.92,33.28,21661325,control,,
2764,8/4/2023 0:15,5.98,33.3,21661325,control,,
2765,8/4/2023 0:20,5.91,33.3,21661325,control,,
2766,8/4/2023 0:25,5.96,33.32,21661325,control,,
2767,8/4/2023 0:30,5.93,33.32,21661325,control,,
2768,8/4/2023 0:35,5.88,33.3,21661325,control,,
2769,8/4/2023 0:40,5.79,33.3,21661325,control,,
2770,8/4/2023 0:45,5.83,33.28,21661325,control,,
2771,8/4/2023 0:50,5.55,33.2,21661325,control,,
2772,8/4/2023 0:55,5.39,33.14,21661325,control,,
2773,8/4/2023 1:00,5.3,33.12,21661325,control,,
2774,8/4/2023 1:05,5.48,33.06,21661325,control,,
2775,8/4/2023 1:10,5.42,33.06,21661325,control,,
2776,8/4/2023 1:15,5.5,33.04,21661325,control,,
2777,8/4/2023 1:20,5.58,33.04,21661325,control,,
2778,8/4/2023 1:25,5.5,33.04,21661325,control,,
2779,8/4/2023 1:30,5.46,33.02,21661325,control,,
2780,8/4/2023 1:35,5.59,33.04,21661325,control,,
2781,8/4/2023 1:40,5.48,33.02,21661325,control,,
2782,8/4/2023 1:45,5.54,33.02,21661325,control,,
2783,8/4/2023 1:50,5.49,33,21661325,control,,
2784,8/4/2023 1:55,5.46,32.96,21661325,control,,
2785,8/4/2023 2:00,5.41,32.92,21661325,control,,
2786,8/4/2023 2:05,5.4,32.88,21661325,control,,
2787,8/4/2023 2:10,5.33,32.84,21661325,control,,
2788,8/4/2023 2:15,5.3,32.78,21661325,control,,
2789,8/4/2023 2:20,5.27,32.78,21661325,control,,
2790,8/4/2023 2:25,5.25,32.76,21661325,control,,
2791,8/4/2023 2:30,5.26,32.74,21661325,control,,
2792,8/4/2023 2:35,5.31,32.74,21661325,control,,
2793,8/4/2023 2:40,5.39,32.76,21661325,control,,
2794,8/4/2023 2:45,4.58,32.64,21661325,control,,
2795,8/4/2023 2:50,4.24,32.34,21661325,control,,
2796,8/4/2023 2:55,4.37,32.2,21661325,control,,
2797,8/4/2023 3:00,4.27,32.04,21661325,control,,
2798,8/4/2023 3:05,4.59,32.02,21661325,control,,
2799,8/4/2023 3:10,4.53,32.08,21661325,control,,
2800,8/4/2023 3:15,4.11,32.06,21661325,control,,
2801,8/4/2023 3:20,4.3,32,21661325,control,,
2802,8/4/2023 3:25,4.03,31.88,21661325,control,,
2803,8/4/2023 3:30,3.97,31.76,21661325,control,,
2804,8/4/2023 3:35,3.75,31.7,21661325,control,,
2805,8/4/2023 3:40,3.69,31.56,21661325,control,,
2806,8/4/2023 3:45,3.64,31.46,21661325,control,,
2807,8/4/2023 3:50,3.67,31.38,21661325,control,,
2808,8/4/2023 3:55,3.59,31.32,21661325,control,,
2809,8/4/2023 4:00,3.52,31.28,21661325,control,,
2810,8/4/2023 4:05,3.46,31.24,21661325,control,,
2811,8/4/2023 4:10,3.35,31.22,21661325,control,,
2812,8/4/2023 4:15,3.28,31.22,21661325,control,,
2813,8/4/2023 4:20,3.29,31.22,21661325,control,,
2814,8/4/2023 4:25,3.3,31.22,21661325,control,,
2815,8/4/2023 4:30,3.36,31.24,21661325,control,,
2816,8/4/2023 4:35,3.27,31.26,21661325,control,,
2817,8/4/2023 4:40,3.21,31.28,21661325,control,,
2818,8/4/2023 4:45,3.32,31.3,21661325,control,,
2819,8/4/2023 4:50,3.19,31.3,21661325,control,,
2820,8/4/2023 4:55,3.17,31.3,21661325,control,,
2821,8/4/2023 5:00,3.19,31.36,21661325,control,,
2822,8/4/2023 5:05,3.06,31.36,21661325,control,,
2823,8/4/2023 5:10,3.08,31.36,21661325,control,,
2824,8/4/2023 5:15,3.08,31.38,21661325,control,,
2825,8/4/2023 5:20,3.09,31.36,21661325,control,,
2826,8/4/2023 5:25,3.09,31.36,21661325,control,,
2827,8/4/2023 5:30,3.06,31.38,21661325,control,,
2828,8/4/2023 5:35,3.17,31.44,21661325,control,,
2829,8/4/2023 5:40,3.26,31.56,21661325,control,,
2830,8/4/2023 5:45,3.26,31.68,21661325,control,,
2831,8/4/2023 5:50,3.26,31.88,21661325,control,,
2832,8/4/2023 5:55,3.45,32.08,21661325,control,,
2833,8/4/2023 6:00,3.45,32.22,21661325,control,,
2834,8/4/2023 6:05,3.74,32.36,21661325,control,,
2835,8/4/2023 6:10,3.27,32.32,21661325,control,,
2836,8/4/2023 6:15,3.27,32.3,21661325,control,,
2837,8/4/2023 6:20,3.38,32.26,21661325,control,,
2838,8/4/2023 6:25,3.56,32.32,21661325,control,,
2839,8/4/2023 6:30,3.65,32.32,21661325,control,,
2840,8/4/2023 6:35,3.6,32.32,21661325,control,,
2841,8/4/2023 6:40,3.75,32.32,21661325,control,,
2842,8/4/2023 6:45,3.64,32.38,21661325,control,,
2843,8/4/2023 6:50,3.91,32.5,21661325,control,,
2844,8/4/2023 6:55,3.76,32.58,21661325,control,,
2845,8/4/2023 7:00,3.84,32.64,21661325,control,,
2846,8/4/2023 7:05,3.68,32.56,21661325,control,,
2847,8/4/2023 7:10,3.74,32.42,21661325,control,,
2848,8/4/2023 7:15,3.87,32.44,21661325,control,,
2849,8/4/2023 7:20,4,32.4,21661325,control,,
2850,8/4/2023 7:25,4.07,32.42,21661325,control,,
2851,8/4/2023 7:30,4.1,32.44,21661325,control,,
